,Text,Label
233,twenty-one hundred zero one,MILITARY_TIME_START
234,22:01,MILITARY_TIME_START
235,22:01 hours,MILITARY_TIME_START
236,twenty-two hundred zero one,MILITARY_TIME_START
237,23:01,MILITARY_TIME_START
238,23:01 hours,MILITARY_TIME_START
239,twenty-three hundred zero one,MILITARY_TIME_START
240,01:02 AM,AM_TIME_START
241,one o two AM,AM_TIME_START
242,2:02 a.m.,AM_TIME_START
243,two o two a.m.,AM_TIME_START
244,03:02 A.M.,AM_TIME_START
245,three o two A.M.,AM_TIME_START
246,04:02 in the morning,AM_TIME_START
247,four o two in the morning,AM_TIME_START
248,05:02 in the morning,AM_TIME_START
249,five o two in the morning,AM_TIME_START
250,06:02 am,AM_TIME_START
251,six o two am,AM_TIME_START
252,07:02 am,AM_TIME_START
253,seven o two am,AM_TIME_START
254,08:02 a.m.,AM_TIME_START
255,eight o two a.m.,AM_TIME_START
256,09:02,AM_TIME_START
257,nine o two,AM_TIME_START
258,10:02 A.M.,AM_TIME_START
259,ten o two A.M.,AM_TIME_START
260,11:02 a.m.,AM_TIME_START
261,eleven o two a.m.,AM_TIME_START
262,12:02 a.m.,AM_TIME_START
263,twelve o two a.m.,AM_TIME_START
264,12:02None,PM_TIME_START
265,twelve o twoNone,PM_TIME_START
266,11:02 PM,PM_TIME_START
267,eleven o two PM,PM_TIME_START
268,10:02 pm,PM_TIME_START
269,ten o two pm,PM_TIME_START
270,9:02 at night,PM_TIME_START
271,nine o two at night,PM_TIME_START
272,8:02 p.m.,PM_TIME_START
273,eight o two p.m.,PM_TIME_START
274,7:02 in the evening,PM_TIME_START
275,seven o two in the evening,PM_TIME_START
276,06:02 PM,PM_TIME_START
277,six o two PM,PM_TIME_START
278,05:02,PM_TIME_START
279,five o two,PM_TIME_START
280,04:02 pm,PM_TIME_START
281,four o two pm,PM_TIME_START
282,3:02 p.m.,PM_TIME_START
283,three o two p.m.,PM_TIME_START
284,2:02 P.M.,PM_TIME_START
285,two o two P.M.,PM_TIME_START
286,1:02,PM_TIME_START
287,one o two,PM_TIME_START
288,00:02,MILITARY_TIME_START
289,00:02 hours,MILITARY_TIME_START
290,zero zero zero two,MILITARY_TIME_START
291,01:02,MILITARY_TIME_START
292,01:02 hours,MILITARY_TIME_START
293,one hundred zero two,MILITARY_TIME_START
294,02:02,MILITARY_TIME_START
295,02:02 hours,MILITARY_TIME_START
296,two hundred zero two,MILITARY_TIME_START
297,03:02,MILITARY_TIME_START
298,03:02 hours,MILITARY_TIME_START
299,three hundred zero two,MILITARY_TIME_START
300,04:02,MILITARY_TIME_START
301,04:02 hours,MILITARY_TIME_START
302,four hundred zero two,MILITARY_TIME_START
303,05:02,MILITARY_TIME_START
304,05:02 hours,MILITARY_TIME_START
305,five hundred zero two,MILITARY_TIME_START
306,06:02,MILITARY_TIME_START
307,06:02 hours,MILITARY_TIME_START
308,six hundred zero two,MILITARY_TIME_START
309,07:02,MILITARY_TIME_START
310,07:02 hours,MILITARY_TIME_START
311,seven hundred zero two,MILITARY_TIME_START
312,08:02,MILITARY_TIME_START
313,08:02 hours,MILITARY_TIME_START
314,eight hundred zero two,MILITARY_TIME_START
315,09:02,MILITARY_TIME_START
316,09:02 hours,MILITARY_TIME_START
317,nine hundred zero two,MILITARY_TIME_START
318,10:02,MILITARY_TIME_START
319,10:02 hours,MILITARY_TIME_START
320,ten hundred zero two,MILITARY_TIME_START
321,11:02,MILITARY_TIME_START
322,11:02 hours,MILITARY_TIME_START
323,eleven hundred zero two,MILITARY_TIME_START
324,12:02,MILITARY_TIME_START
325,12:02 hours,MILITARY_TIME_START
326,twelve hundred zero two,MILITARY_TIME_START
327,13:02,MILITARY_TIME_START
328,13:02 hours,MILITARY_TIME_START
329,thirteen hundred zero two,MILITARY_TIME_START
330,14:02,MILITARY_TIME_START
331,14:02 hours,MILITARY_TIME_START
332,fourteen hundred zero two,MILITARY_TIME_START
333,15:02,MILITARY_TIME_START
334,15:02 hours,MILITARY_TIME_START
335,fifteen hundred zero two,MILITARY_TIME_START
336,16:02,MILITARY_TIME_START
337,16:02 hours,MILITARY_TIME_START
338,sixteen hundred zero two,MILITARY_TIME_START
339,17:02,MILITARY_TIME_START
340,17:02 hours,MILITARY_TIME_START
341,seventeen hundred zero two,MILITARY_TIME_START
342,18:02,MILITARY_TIME_START
343,18:02 hours,MILITARY_TIME_START
344,eighteen hundred zero two,MILITARY_TIME_START
345,19:02,MILITARY_TIME_START
346,19:02 hours,MILITARY_TIME_START
347,nineteen hundred zero two,MILITARY_TIME_START
348,20:02,MILITARY_TIME_START
349,20:02 hours,MILITARY_TIME_START
350,twenty hundred zero two,MILITARY_TIME_START
351,21:02,MILITARY_TIME_START
352,21:02 hours,MILITARY_TIME_START
353,twenty-one hundred zero two,MILITARY_TIME_START
354,22:02,MILITARY_TIME_START
355,22:02 hours,MILITARY_TIME_START
356,twenty-two hundred zero two,MILITARY_TIME_START
357,23:02,MILITARY_TIME_START
358,23:02 hours,MILITARY_TIME_START
359,twenty-three hundred zero two,MILITARY_TIME_START
360,1:03,AM_TIME_START
361,one o three,AM_TIME_START
362,2:03 A.M.,AM_TIME_START
363,two o three A.M.,AM_TIME_START
364,03:03 a.m.,AM_TIME_START
365,three o three a.m.,AM_TIME_START
366,04:03 a.m.,AM_TIME_START
367,four o three a.m.,AM_TIME_START
368,5:03 a.m.,AM_TIME_START
369,five o three a.m.,AM_TIME_START
370,6:03 in the morning,AM_TIME_START
371,six o three in the morning,AM_TIME_START
372,07:03 AM,AM_TIME_START
373,seven o three AM,AM_TIME_START
374,08:03,AM_TIME_START
375,eight o three,AM_TIME_START
376,9:03 in the morning,AM_TIME_START
377,nine o three in the morning,AM_TIME_START
378,10:03 in the morning,AM_TIME_START
379,ten o three in the morning,AM_TIME_START
380,11:03 A.M.,AM_TIME_START
381,eleven o three A.M.,AM_TIME_START
382,12:03 a.m.,AM_TIME_START
383,twelve o three a.m.,AM_TIME_START
384,12:03None,PM_TIME_START
385,twelve o threeNone,PM_TIME_START
386,11:03 pm,PM_TIME_START
387,eleven o three pm,PM_TIME_START
388,10:03 P.M.,PM_TIME_START
389,ten o three P.M.,PM_TIME_START
390,09:03,PM_TIME_START
391,nine o three,PM_TIME_START
392,8:03 in the evening,PM_TIME_START
393,eight o three in the evening,PM_TIME_START
394,07:03 pm,PM_TIME_START
395,seven o three pm,PM_TIME_START
396,6:03 in the evening,PM_TIME_START
397,six o three in the evening,PM_TIME_START
398,05:03 P.M.,PM_TIME_START
399,five o three P.M.,PM_TIME_START
400,04:03 in the afternoon,PM_TIME_START
401,four o three in the afternoon,PM_TIME_START
402,03:03,PM_TIME_START
403,three o three,PM_TIME_START
404,2:03 pm,PM_TIME_START
405,two o three pm,PM_TIME_START
406,01:03,PM_TIME_START
407,one o three,PM_TIME_START
408,00:03,MILITARY_TIME_START
409,00:03 hours,MILITARY_TIME_START
410,twenty-four hundred zero three,MILITARY_TIME_START
411,01:03,MILITARY_TIME_START
412,01:03 hours,MILITARY_TIME_START
413,one hundred zero three,MILITARY_TIME_START
414,02:03,MILITARY_TIME_START
415,02:03 hours,MILITARY_TIME_START
416,two hundred zero three,MILITARY_TIME_START
417,03:03,MILITARY_TIME_START
418,03:03 hours,MILITARY_TIME_START
419,three hundred zero three,MILITARY_TIME_START
420,04:03,MILITARY_TIME_START
421,04:03 hours,MILITARY_TIME_START
422,four hundred zero three,MILITARY_TIME_START
423,05:03,MILITARY_TIME_START
424,05:03 hours,MILITARY_TIME_START
425,five hundred zero three,MILITARY_TIME_START
426,06:03,MILITARY_TIME_START
427,06:03 hours,MILITARY_TIME_START
428,six hundred zero three,MILITARY_TIME_START
429,07:03,MILITARY_TIME_START
430,07:03 hours,MILITARY_TIME_START
431,seven hundred zero three,MILITARY_TIME_START
432,08:03,MILITARY_TIME_START
433,08:03 hours,MILITARY_TIME_START
434,eight hundred zero three,MILITARY_TIME_START
435,09:03,MILITARY_TIME_START
436,09:03 hours,MILITARY_TIME_START
437,nine hundred zero three,MILITARY_TIME_START
438,10:03,MILITARY_TIME_START
439,10:03 hours,MILITARY_TIME_START
440,ten hundred zero three,MILITARY_TIME_START
441,11:03,MILITARY_TIME_START
442,11:03 hours,MILITARY_TIME_START
443,eleven hundred zero three,MILITARY_TIME_START
444,12:03,MILITARY_TIME_START
445,12:03 hours,MILITARY_TIME_START
446,twelve hundred zero three,MILITARY_TIME_START
447,13:03,MILITARY_TIME_START
448,13:03 hours,MILITARY_TIME_START
449,thirteen hundred zero three,MILITARY_TIME_START
450,14:03,MILITARY_TIME_START
451,14:03 hours,MILITARY_TIME_START
452,fourteen hundred zero three,MILITARY_TIME_START
453,15:03,MILITARY_TIME_START
454,15:03 hours,MILITARY_TIME_START
455,fifteen hundred zero three,MILITARY_TIME_START
456,16:03,MILITARY_TIME_START
457,16:03 hours,MILITARY_TIME_START
458,sixteen hundred zero three,MILITARY_TIME_START
459,17:03,MILITARY_TIME_START
460,17:03 hours,MILITARY_TIME_START
461,seventeen hundred zero three,MILITARY_TIME_START
462,18:03,MILITARY_TIME_START
463,18:03 hours,MILITARY_TIME_START
464,eighteen hundred zero three,MILITARY_TIME_START
465,19:03,MILITARY_TIME_START
466,19:03 hours,MILITARY_TIME_START
467,nineteen hundred zero three,MILITARY_TIME_START
468,20:03,MILITARY_TIME_START
469,20:03 hours,MILITARY_TIME_START
470,twenty hundred zero three,MILITARY_TIME_START
471,21:03,MILITARY_TIME_START
472,21:03 hours,MILITARY_TIME_START
473,twenty-one hundred zero three,MILITARY_TIME_START
474,22:03,MILITARY_TIME_START
475,22:03 hours,MILITARY_TIME_START
476,twenty-two hundred zero three,MILITARY_TIME_START
477,23:03,MILITARY_TIME_START
478,23:03 hours,MILITARY_TIME_START
479,twenty-three hundred zero three,MILITARY_TIME_START
480,1:04 in the morning,AM_TIME_START
481,one o four in the morning,AM_TIME_START
482,02:04 a.m.,AM_TIME_START
483,two o four a.m.,AM_TIME_START
484,03:04 A.M.,AM_TIME_START
485,three o four A.M.,AM_TIME_START
486,04:04 am,AM_TIME_START
487,four o four am,AM_TIME_START
488,5:04,AM_TIME_START
489,five o four,AM_TIME_START
490,6:04 am,AM_TIME_START
491,six o four am,AM_TIME_START
492,07:04 AM,AM_TIME_START
493,seven o four AM,AM_TIME_START
494,08:04 AM,AM_TIME_START
495,eight o four AM,AM_TIME_START
496,9:04 A.M.,AM_TIME_START
497,nine o four A.M.,AM_TIME_START
498,10:04 AM,AM_TIME_START
499,ten o four AM,AM_TIME_START
500,11:04 AM,AM_TIME_START
501,eleven o four AM,AM_TIME_START
502,12:04 AM,AM_TIME_START
503,twelve o four AM,AM_TIME_START
504,12:04None,PM_TIME_START
505,twelve o fourNone,PM_TIME_START
506,11:04,PM_TIME_START
507,eleven o four,PM_TIME_START
508,10:04 pm,PM_TIME_START
509,ten o four pm,PM_TIME_START
510,9:04 at night,PM_TIME_START
511,nine o four at night,PM_TIME_START
512,8:04 in the evening,PM_TIME_START
513,eight o four in the evening,PM_TIME_START
514,07:04 p.m.,PM_TIME_START
515,seven o four p.m.,PM_TIME_START
516,06:04 p.m.,PM_TIME_START
517,six o four p.m.,PM_TIME_START
518,05:04 p.m.,PM_TIME_START
519,five o four p.m.,PM_TIME_START
520,4:04 p.m.,PM_TIME_START
521,four o four p.m.,PM_TIME_START
522,3:04 p.m.,PM_TIME_START
523,three o four p.m.,PM_TIME_START
524,02:04 pm,PM_TIME_START
525,two o four pm,PM_TIME_START
526,1:04 p.m.,PM_TIME_START
527,one o four p.m.,PM_TIME_START
528,00:04,MILITARY_TIME_START
529,00:04 hours,MILITARY_TIME_START
530,twenty-four hundred zero four,MILITARY_TIME_START
531,01:04,MILITARY_TIME_START
532,01:04 hours,MILITARY_TIME_START
533,one hundred zero four,MILITARY_TIME_START
534,02:04,MILITARY_TIME_START
535,02:04 hours,MILITARY_TIME_START
536,two hundred zero four,MILITARY_TIME_START
537,03:04,MILITARY_TIME_START
538,03:04 hours,MILITARY_TIME_START
539,three hundred zero four,MILITARY_TIME_START
540,04:04,MILITARY_TIME_START
541,04:04 hours,MILITARY_TIME_START
542,four hundred zero four,MILITARY_TIME_START
543,05:04,MILITARY_TIME_START
544,05:04 hours,MILITARY_TIME_START
545,five hundred zero four,MILITARY_TIME_START
546,06:04,MILITARY_TIME_START
547,06:04 hours,MILITARY_TIME_START
548,six hundred zero four,MILITARY_TIME_START
549,07:04,MILITARY_TIME_START
550,07:04 hours,MILITARY_TIME_START
551,seven hundred zero four,MILITARY_TIME_START
552,08:04,MILITARY_TIME_START
553,08:04 hours,MILITARY_TIME_START
554,eight hundred zero four,MILITARY_TIME_START
555,09:04,MILITARY_TIME_START
556,09:04 hours,MILITARY_TIME_START
557,nine hundred zero four,MILITARY_TIME_START
558,10:04,MILITARY_TIME_START
559,10:04 hours,MILITARY_TIME_START
560,ten hundred zero four,MILITARY_TIME_START
561,11:04,MILITARY_TIME_START
562,11:04 hours,MILITARY_TIME_START
563,eleven hundred zero four,MILITARY_TIME_START
564,12:04,MILITARY_TIME_START
565,12:04 hours,MILITARY_TIME_START
566,twelve hundred zero four,MILITARY_TIME_START
567,13:04,MILITARY_TIME_START
568,13:04 hours,MILITARY_TIME_START
569,thirteen hundred zero four,MILITARY_TIME_START
570,14:04,MILITARY_TIME_START
571,14:04 hours,MILITARY_TIME_START
572,fourteen hundred zero four,MILITARY_TIME_START
573,15:04,MILITARY_TIME_START
574,15:04 hours,MILITARY_TIME_START
575,fifteen hundred zero four,MILITARY_TIME_START
576,16:04,MILITARY_TIME_START
577,16:04 hours,MILITARY_TIME_START
578,sixteen hundred zero four,MILITARY_TIME_START
579,17:04,MILITARY_TIME_START
580,17:04 hours,MILITARY_TIME_START
581,seventeen hundred zero four,MILITARY_TIME_START
582,18:04,MILITARY_TIME_START
583,18:04 hours,MILITARY_TIME_START
584,eighteen hundred zero four,MILITARY_TIME_START
585,19:04,MILITARY_TIME_START
586,19:04 hours,MILITARY_TIME_START
587,nineteen hundred zero four,MILITARY_TIME_START
588,20:04,MILITARY_TIME_START
589,20:04 hours,MILITARY_TIME_START
590,twenty hundred zero four,MILITARY_TIME_START
591,21:04,MILITARY_TIME_START
592,21:04 hours,MILITARY_TIME_START
593,twenty-one hundred zero four,MILITARY_TIME_START
594,22:04,MILITARY_TIME_START
595,22:04 hours,MILITARY_TIME_START
596,twenty-two hundred zero four,MILITARY_TIME_START
597,23:04,MILITARY_TIME_START
598,23:04 hours,MILITARY_TIME_START
599,twenty-three hundred zero four,MILITARY_TIME_START
600,01:05 a.m.,AM_TIME_START
601,one o five a.m.,AM_TIME_START
602,2:05 in the morning,AM_TIME_START
603,two o five in the morning,AM_TIME_START
604,03:05 A.M.,AM_TIME_START
605,three o five A.M.,AM_TIME_START
606,04:05,AM_TIME_START
607,four o five,AM_TIME_START
608,05:05 A.M.,AM_TIME_START
609,five o five A.M.,AM_TIME_START
610,06:05 am,AM_TIME_START
611,six o five am,AM_TIME_START
612,07:05 AM,AM_TIME_START
613,seven o five AM,AM_TIME_START
614,08:05 A.M.,AM_TIME_START
615,eight o five A.M.,AM_TIME_START
616,9:05 a.m.,AM_TIME_START
617,nine o five a.m.,AM_TIME_START
618,10:05 AM,AM_TIME_START
619,ten o five AM,AM_TIME_START
620,11:05 a.m.,AM_TIME_START
621,eleven o five a.m.,AM_TIME_START
622,12:05 AM,AM_TIME_START
623,twelve o five AM,AM_TIME_START
624,12:05None,PM_TIME_START
625,twelve o fiveNone,PM_TIME_START
626,11:05 at night,PM_TIME_START
627,eleven o five at night,PM_TIME_START
628,10:05,PM_TIME_START
629,ten o five,PM_TIME_START
630,9:05 PM,PM_TIME_START
631,nine o five PM,PM_TIME_START
632,8:05 PM,PM_TIME_START
633,eight o five PM,PM_TIME_START
634,7:05,PM_TIME_START
635,seven o five,PM_TIME_START
636,6:05 p.m.,PM_TIME_START
637,six o five p.m.,PM_TIME_START
638,05:05 in the afternoon,PM_TIME_START
639,five o five in the afternoon,PM_TIME_START
640,4:05 pm,PM_TIME_START
641,four o five pm,PM_TIME_START
642,03:05 P.M.,PM_TIME_START
643,three o five P.M.,PM_TIME_START
644,02:05,PM_TIME_START
645,two o five,PM_TIME_START
646,1:05 pm,PM_TIME_START
647,one o five pm,PM_TIME_START
648,00:05,MILITARY_TIME_START
649,00:05 hours,MILITARY_TIME_START
650,zero zero zero five,MILITARY_TIME_START
651,01:05,MILITARY_TIME_START
652,01:05 hours,MILITARY_TIME_START
653,one hundred zero five,MILITARY_TIME_START
654,02:05,MILITARY_TIME_START
655,02:05 hours,MILITARY_TIME_START
656,two hundred zero five,MILITARY_TIME_START
657,03:05,MILITARY_TIME_START
658,03:05 hours,MILITARY_TIME_START
659,three hundred zero five,MILITARY_TIME_START
660,04:05,MILITARY_TIME_START
661,04:05 hours,MILITARY_TIME_START
662,four hundred zero five,MILITARY_TIME_START
663,05:05,MILITARY_TIME_START
664,05:05 hours,MILITARY_TIME_START
665,five hundred zero five,MILITARY_TIME_START
666,06:05,MILITARY_TIME_START
667,06:05 hours,MILITARY_TIME_START
668,six hundred zero five,MILITARY_TIME_START
669,07:05,MILITARY_TIME_START
670,07:05 hours,MILITARY_TIME_START
671,seven hundred zero five,MILITARY_TIME_START
672,08:05,MILITARY_TIME_START
673,08:05 hours,MILITARY_TIME_START
674,eight hundred zero five,MILITARY_TIME_START
675,09:05,MILITARY_TIME_START
676,09:05 hours,MILITARY_TIME_START
677,nine hundred zero five,MILITARY_TIME_START
678,10:05,MILITARY_TIME_START
679,10:05 hours,MILITARY_TIME_START
680,ten hundred zero five,MILITARY_TIME_START
681,11:05,MILITARY_TIME_START
682,11:05 hours,MILITARY_TIME_START
683,eleven hundred zero five,MILITARY_TIME_START
684,12:05,MILITARY_TIME_START
685,12:05 hours,MILITARY_TIME_START
686,twelve hundred zero five,MILITARY_TIME_START
687,13:05,MILITARY_TIME_START
688,13:05 hours,MILITARY_TIME_START
689,thirteen hundred zero five,MILITARY_TIME_START
690,14:05,MILITARY_TIME_START
691,14:05 hours,MILITARY_TIME_START
692,fourteen hundred zero five,MILITARY_TIME_START
693,15:05,MILITARY_TIME_START
694,15:05 hours,MILITARY_TIME_START
695,fifteen hundred zero five,MILITARY_TIME_START
696,16:05,MILITARY_TIME_START
697,16:05 hours,MILITARY_TIME_START
698,sixteen hundred zero five,MILITARY_TIME_START
699,17:05,MILITARY_TIME_START
700,17:05 hours,MILITARY_TIME_START
701,seventeen hundred zero five,MILITARY_TIME_START
702,18:05,MILITARY_TIME_START
703,18:05 hours,MILITARY_TIME_START
704,eighteen hundred zero five,MILITARY_TIME_START
705,19:05,MILITARY_TIME_START
706,19:05 hours,MILITARY_TIME_START
